,
Calendar_Day,Net_Value
05.05.2015 Total,"462,284.25"
06.05.2015 Total,"755,592.00"
08.05.2015 Total,"81,274.87"
09.05.2015 Total,"108,366.50"
13.05.2015 Total,"112,489.50"
21.05.2015 Total,"168,734.25"
26.05.2015 Total,"281,223.75"
04.06.2015 Total,"4,363,274.00"
05.06.2015 Total,"3,744,871.50"
06.06.2015 Total,"110,608.50"
08.06.2015 Total,"781,337.00"
09.06.2015 Total,"2,498,074.87"
10.06.2015 Total,"816,647.55"
11.06.2015 Total,"2,045,639.75"
12.06.2015 Total,"637,602.00"
13.06.2015 Total,"318,801.00"
15.06.2015 Total,"322,772.00"
17.06.2015 Total,"535,895.00"
18.06.2015 Total,"1,294,318.94"
19.06.2015 Total,"212,667.00"
20.06.2015 Total,"425,334.00"
22.06.2015 Total,"7,839,965.25"
23.06.2015 Total,"2,796,726.37"
24.06.2015 Total,"1,598,422.50"
25.06.2015 Total,"2,985,204.00"
26.06.2015 Total,"2,881,829.75"
27.06.2015 Total,"2,026,150.50"
29.06.2015 Total,"2,665,861.50"
30.06.2015 Total,"425,676.00"
01.07.2015 Total,"3,971,524.86"
02.07.2015 Total,"1,007,229.89"
03.07.2015 Total,"2,023,215.00"
04.07.2015 Total,"640,053.00"
06.07.2015 Total,"3,733,642.50"
07.07.2015 Total,"2,863,879.97"
08.07.2015 Total,"899,217.75"
09.07.2015 Total,"3,345,273.00"
10.07.2015 Total,"5,327,804.25"
11.07.2015 Total,"2,508,912.00"
13.07.2015 Total,"522,690.00"
14.07.2015 Total,"2,317,137.64"
15.07.2015 Total,"3,318,570.87"
17.07.2015 Total,"7,124,434.99"
18.07.2015 Total,"413,896.00"
20.07.2015 Total,"2,668,203.25"
22.07.2015 Total,"2,118,072.50"
23.07.2015 Total,"362,159.00"
24.07.2015 Total,"243,163.90"
25.07.2015 Total,"523,716.00"
27.07.2015 Total,"1,034,740.00"
28.07.2015 Total,"1,210,645.80"
29.07.2015 Total,"434,590.80"
30.07.2015 Total,"1,697,194.00"
31.07.2015 Total,"1,034,740.00"
03.08.2015 Total,"155,168.25"
04.08.2015 Total,"1,634,019.00"
05.08.2015 Total,"1,339,690.00"
06.08.2015 Total,"915,866.50"
08.08.2015 Total,"820,800.00"
10.08.2015 Total,"718,200.00"
11.08.2015 Total,"4,723,917.75"
12.08.2015 Total,"2,743,666.50"
14.08.2015 Total,"6,548,620.75"
17.08.2015 Total,"2,849,943.00"
18.08.2015 Total,"2,060,635.50"
19.08.2015 Total,"1,963,023.00"
20.08.2015 Total,"3,175,257.67"
21.08.2015 Total,"3,773,226.62"
24.08.2015 Total,"1,676,142.00"
25.08.2015 Total,"1,673,187.50"
26.08.2015 Total,"392,502.00"
31.08.2015 Total,"3,284,929.00"
01.09.2015 Total,"1,041,062.25"
03.09.2015 Total,"1,181,890.25"
04.09.2015 Total,"1,574,952.75"
05.09.2015 Total,"790,700.20"
07.09.2015 Total,"459,820.89"
08.09.2015 Total,"1,820,836.50"
09.09.2015 Total,"6,523,612.00"
10.09.2015 Total,"1,150,839.49"
11.09.2015 Total,"156,523.42"
14.09.2015 Total,"1,904,393.75"
15.09.2015 Total,"93,812.50"
16.09.2015 Total,"12,714,643.25"
17.09.2015 Total,"1,238,828.50"
18.09.2015 Total,"2,530,614.75"
22.09.2015 Total,"1,048,239.50"
23.09.2015 Total,"3,325,118.99"
24.09.2015 Total,"857,650.50"
25.09.2015 Total,"4,093,901.50"
26.09.2015 Total,"1,190,554.25"
28.09.2015 Total,"3,239,177.00"
29.09.2015 Total,"3,814,307.94"
30.09.2015 Total,"4,805,399.24"
03.10.2015 Total,"1,837,420.65"
05.10.2015 Total,"352,431.00"
06.10.2015 Total,"1,344,409.12"
07.10.2015 Total,"1,443,240.00"
08.10.2015 Total,"393,556.50"
09.10.2015 Total,"1,235,859.75"
10.10.2015 Total,"1,846,276.31"
12.10.2015 Total,"391,590.00"
13.10.2015 Total,"1,299,069.19"
14.10.2015 Total,"3,017,751.00"
15.10.2015 Total,"2,205,434.50"
16.10.2015 Total,"1,865,971.00"
17.10.2015 Total,"1,118,235.50"
19.10.2015 Total,"2,419,640.50"
20.10.2015 Total,"3,860,857.00"
21.10.2015 Total,"2,995,236.00"
23.10.2015 Total,"579,804.00"
24.10.2015 Total,"2,131,002.00"
26.10.2015 Total,"5,296,767.75"
27.10.2015 Total,"1,114,158.10"
28.10.2015 Total,"2,208,362.40"
29.10.2015 Total,"4,346,858.00"
30.10.2015 Total,"6,016,026.05"
31.10.2015 Total,"2,830,753.00"
02.11.2015 Total,"1,420,497.00"
03.11.2015 Total,"188,157.00"
04.11.2015 Total,"336,072.00"
06.11.2015 Total,"3,000,024.00"
07.11.2015 Total,"1,214,499.00"
09.11.2015 Total,"1,701,830.00"
10.11.2015 Total,"1,165,213.00"
11.11.2015 Total,"2,325,299.80"
12.11.2015 Total,"729,758.65"
13.11.2015 Total,"3,889,463.40"
14.11.2015 Total,"798,397.57"
16.11.2015 Total,"1,402,143.00"
18.11.2015 Total,"2,723,963.50"
19.11.2015 Total,"1,840,881.50"
20.11.2015 Total,"1,885,129.41"
21.11.2015 Total,"2,797,605.59"
23.11.2015 Total,"920,500.84"
24.11.2015 Total,"890,897.89"
25.11.2015 Total,"1,635,217.90"
26.11.2015 Total,"3,734,901.25"
27.11.2015 Total,"4,365,890.30"
28.11.2015 Total,"547,770.00"
30.11.2015 Total,"4,935,458.05"
02.12.2015 Total,"3,485,683.00"
03.12.2015 Total,"853,945.50"
04.12.2015 Total,"1,750,178.34"
05.12.2015 Total,"1,965,369.50"
07.12.2015 Total,"2,329,428.50"
08.12.2015 Total,"1,606,716.00"
09.12.2015 Total,"2,969,918.50"
10.12.2015 Total,"2,613,169.75"
11.12.2015 Total,"884,660.90"
12.12.2015 Total,"1,330,897.75"
14.12.2015 Total,"1,699,360.00"
15.12.2015 Total,"986,651.00"
16.12.2015 Total,"412,541.06"
17.12.2015 Total,"1,789,247.81"
18.12.2015 Total,"1,087,679.23"
19.12.2015 Total,"2,159,241.70"
21.12.2015 Total,"3,140,548.00"
22.12.2015 Total,"3,754,257.50"
23.12.2015 Total,"2,083,395.36"
24.12.2015 Total,"2,622,665.00"
26.12.2015 Total,"1,623,953.75"
28.12.2015 Total,"1,705,924.50"
29.12.2015 Total,"4,030,047.25"
30.12.2015 Total,"4,887,522.00"
31.12.2015 Total,"4,063,887.20"
02.01.2014 Total,"61,496.16"
06.01.2014 Total,"1,119,552.00"
07.01.2014 Total,"548,304.00"
10.01.2014 Total,"111,811.20"
11.01.2014 Total,"579,273.60"
13.01.2014 Total,"55,368.00"
16.01.2014 Total,"111,811.20"
17.01.2014 Total,"1,133,779.20"
21.01.2014 Total,"111,273.60"
23.01.2014 Total,"442,944.00"
24.01.2014 Total,"106,220.64"
25.01.2014 Total,"55,368.00"
27.01.2014 Total,"1,425,864.00"
28.01.2014 Total,"555,830.40"
29.01.2014 Total,"1,112,736.00"
31.01.2014 Total,"618,460.80"
05.02.2014 Total,"397,420.80"
06.02.2014 Total,"472,588.80"
14.02.2014 Total,"454,195.20"
15.02.2014 Total,"600,768.00"
17.02.2014 Total,"1,627,795.20"
18.02.2014 Total,"228,192.00"
20.02.2014 Total,"600,768.00"
24.02.2014 Total,"1,096,046.40"
25.02.2014 Total,"397,968.00"
28.02.2014 Total,"420,537.60"
04.03.2014 Total,"1,125,123.84"
10.03.2014 Total,"1,477,359.36"
14.03.2014 Total,"456,384.00"
18.03.2014 Total,"590,736.00"
21.03.2014 Total,"232,876.80"
22.03.2014 Total,"606,192.00"
25.03.2014 Total,"582,192.00"
27.03.2014 Total,"1,212,384.00"
29.03.2014 Total,"404,020.80"
14.04.2014 Total,"455,808.00"
13.05.2014 Total,"1,390,809.60"
14.05.2014 Total,"347,702.40"
29.05.2014 Total,"117,523.20"
10.06.2014 Total,"291,120.00"
11.06.2014 Total,"58,224.00"
13.06.2014 Total,"698,688.00"
17.06.2014 Total,"407,568.00"
18.06.2014 Total,"582,240.00"
25.06.2014 Total,"174,672.00"
28.06.2014 Total,"698,688.00"
30.06.2014 Total,"1,746,720.00"
05.07.2014 Total,"356,140.80"
08.07.2014 Total,"593,568.00"
09.07.2014 Total,"2,345,376.00"
14.07.2014 Total,"589,920.00"
15.07.2014 Total,"1,179,840.00"
17.07.2014 Total,"707,904.00"
18.07.2014 Total,"707,904.00"
24.07.2014 Total,"2,949,600.00"
26.07.2014 Total,"707,904.00"
28.07.2014 Total,"1,067,299.20"
30.07.2014 Total,"1,562,755.20"
31.07.2014 Total,"1,545,552.00"
06.08.2014 Total,"123,667.20"
07.08.2014 Total,"123,667.20"
09.08.2014 Total,"1,802,160.00"
11.08.2014 Total,"542,409.60"
13.08.2014 Total,"1,201,440.00"
14.08.2014 Total,"308,174.40"
16.08.2014 Total,"2,643,168.00"
26.08.2014 Total,"629,088.00"
27.08.2014 Total,"1,216,800.00"
28.08.2014 Total,"368,476.80"
30.08.2014 Total,"2,883,456.00"
31.08.2014 Total,"121,680.00"
04.09.2014 Total,"1,443,724.80"
06.09.2014 Total,"1,444,800.00"
09.09.2014 Total,"363,427.20"
12.09.2014 Total,"1,081,296.00"
16.09.2014 Total,"1,232,064.00"
17.09.2014 Total,"1,193,299.20"
18.09.2014 Total,"2,108,328.00"
20.09.2014 Total,"1,809,840.00"
23.09.2014 Total,"608,400.00"
25.09.2014 Total,"2,081,403.84"
26.09.2014 Total,"623,664.00"
27.09.2014 Total,"961,152.00"
30.09.2014 Total,"3,753,552.00"
06.10.2014 Total,"492,825.60"
07.10.2014 Total,"961,152.00"
08.10.2014 Total,"124,732.80"
10.10.2014 Total,"1,383,192.00"
14.10.2014 Total,"1,081,296.00"
15.10.2014 Total,"187,099.20"
16.10.2014 Total,"1,098,729.60"
17.10.2014 Total,"1,201,440.00"
18.10.2014 Total,"720,864.00"
20.10.2014 Total,"612,912.00"
28.10.2014 Total,"2,529,792.00"
29.10.2014 Total,"1,726,360.32"
30.10.2014 Total,"1,214,976.00"
31.10.2014 Total,"2,286,796.80"
01.11.2014 Total,"596,736.00"
05.11.2014 Total,"358,041.60"
06.11.2014 Total,"354,988.80"
07.11.2014 Total,"1,274,534.40"
08.11.2014 Total,"2,698,742.40"
10.11.2014 Total,"116,832.00"
11.11.2014 Total,"472,196.00"
12.11.2014 Total,"116,832.00"
13.11.2014 Total,"2,525,251.20"
14.11.2014 Total,"1,934,342.40"
17.11.2014 Total,"1,331,349.60"
18.11.2014 Total,"1,115,232.00"
20.11.2014 Total,"2,752,342.40"
21.11.2014 Total,"1,529,260.80"
22.11.2014 Total,"1,126,828.80"
24.11.2014 Total,"896,102.40"
25.11.2014 Total,"452,044.80"
26.11.2014 Total,"1,065,124.80"
27.11.2014 Total,"2,272,769.60"
28.11.2014 Total,"918,163.20"
29.11.2014 Total,"2,487,072.00"
01.12.2014 Total,"435,801.60"
02.12.2014 Total,"109,132.80"
03.12.2014 Total,"545,664.00"
04.12.2014 Total,"955,164.40"
05.12.2014 Total,"3,177,638.40"
06.12.2014 Total,"2,165,227.20"
08.12.2014 Total,"1,702,963.20"
09.12.2014 Total,"843,494.40"
10.12.2014 Total,"1,170,787.20"
11.12.2014 Total,"3,001,094.40"
12.12.2014 Total,"1,868,937.60"
13.12.2014 Total,"1,554,940.80"
15.12.2014 Total,"2,316,916.80"
16.12.2014 Total,"555,373.44"
18.12.2014 Total,"3,607,190.40"
19.12.2014 Total,"202,997.20"
20.12.2014 Total,"3,909,158.40"
22.12.2014 Total,"1,587,888.24"
23.12.2014 Total,"660,803.28"
24.12.2014 Total,"2,714,649.60"
25.12.2014 Total,"392,678.40"
26.12.2014 Total,"1,694,534.40"
27.12.2014 Total,"508,924.80"
30.12.2014 Total,"3,410,918.40"
31.12.2014 Total,"2,806,540.80"
02.01.2015 Total,"590,169.60"
03.01.2015 Total,"335,832.00"
05.01.2015 Total,"1,854,892.80"
07.01.2015 Total,"414,649.92"
08.01.2015 Total,"3,337,843.20"
09.01.2015 Total,"1,619,875.20"
10.01.2015 Total,"384,844.80"
12.01.2015 Total,"304,416.00"
13.01.2015 Total,"1,079,568.00"
14.01.2015 Total,"202,944.00"
15.01.2015 Total,"2,828,707.20"
16.01.2015 Total,"932,492.64"
17.01.2015 Total,"1,618,944.96"
19.01.2015 Total,"1,640,654.40"
20.01.2015 Total,"291,484.80"
22.01.2015 Total,"5,721,588.96"
23.01.2015 Total,"1,095,993.60"
24.01.2015 Total,"281,750.40"
27.01.2015 Total,"2,174,688.00"
29.01.2015 Total,"4,297,488.00"
30.01.2015 Total,"2,526,508.80"
31.01.2015 Total,"431,184.00"
02.02.2015 Total,"265,968.00"
03.02.2015 Total,"265,968.00"
05.02.2015 Total,"8,945,764.80"
06.02.2015 Total,"9,814,051.20"
07.02.2015 Total,"1,531,320.00"
09.02.2015 Total,"3,727,027.20"
10.02.2015 Total,"395,044.80"
11.02.2015 Total,"2,249,145.60"
12.02.2015 Total,"1,180,608.00"
13.02.2015 Total,"1,397,145.60"
14.02.2015 Total,"1,330,176.00"
16.02.2015 Total,"3,211,948.80"
17.02.2015 Total,"1,434,624.00"
18.02.2015 Total,"3,875,577.60"
21.02.2015 Total,"1,925,337.60"
23.02.2015 Total,"1,115,712.00"
24.02.2015 Total,"825,120.00"
25.02.2015 Total,"1,022,736.00"
27.02.2015 Total,"1,393,123.20"
28.02.2015 Total,"192,153.60"
09.03.2015 Total,"1,053,921.60"
10.03.2015 Total,"1,396,550.40"
11.03.2015 Total,"1,796,947.20"
13.03.2015 Total,"466,560.00"
17.03.2015 Total,"1,629,120.00"
18.03.2015 Total,"101,385.60"
21.03.2015 Total,"1,223,808.00"
23.03.2015 Total,"508,224.00"
24.03.2015 Total,"2,113,920.00"
25.03.2015 Total,"2,323,468.80"
26.03.2015 Total,"1,334,707.20"
27.03.2015 Total,"2,244,268.80"
28.03.2015 Total,"307,929.60"
30.03.2015 Total,"3,474,220.80"
31.03.2015 Total,"923,529.60"
07.04.2015 Total,"964,137.60"
09.04.2015 Total,"321,379.20"
10.04.2015 Total,"1,392,105.60"
11.04.2015 Total,"1,180,876.80"
13.04.2015 Total,"428,505.60"
15.04.2015 Total,"1,071,264.00"
16.04.2015 Total,"2,792,217.60"
18.04.2015 Total,"434,457.60"
23.04.2015 Total,"451,737.60"
24.04.2015 Total,"330,883.20"
25.04.2015 Total,"1,213,238.40"
27.04.2015 Total,"451,737.60"
28.04.2015 Total,"3,727,670.40"
29.04.2015 Total,"1,764,710.40"
30.04.2015 Total,"1,327,603.20"
06.05.2015 Total,"882,355.20"
07.05.2015 Total,"333,561.60"
09.05.2015 Total,"111,187.20"
11.05.2015 Total,"889,497.60"
12.05.2015 Total,"448,310.80"
13.05.2015 Total,"788,966.40"
02.06.2015 Total,"219,853.20"
03.06.2015 Total,"1,782,067.20"
06.06.2015 Total,"334,704.00"
08.06.2015 Total,"665,510.40"
10.06.2015 Total,"332,755.20"
11.06.2015 Total,"1,725,696.00"
12.06.2015 Total,"1,609,440.00"
13.06.2015 Total,"1,416,220.80"
15.06.2015 Total,"971,452.80"
19.06.2015 Total,"1,705,574.40"
20.06.2015 Total,"4,868,966.40"
22.06.2015 Total,"5,323,411.20"
23.06.2015 Total,"1,582,848.00"
25.06.2015 Total,"4,250,112.00"
26.06.2015 Total,"2,847,052.80"
27.06.2015 Total,"1,606,028.40"
29.06.2015 Total,"4,111,238.40"
30.06.2015 Total,"719,892.48"
06.07.2015 Total,"644,774.40"
10.07.2015 Total,"3,866,236.80"
12.07.2015 Total,"1,674,086.40"
13.07.2015 Total,"3,593,308.00"
14.07.2015 Total,"2,204,390.40"
16.07.2015 Total,"1,695,744.00"
17.07.2015 Total,"5,386,214.40"
20.07.2015 Total,"528,393.60"
23.07.2015 Total,"1,894,425.60"
24.07.2015 Total,"4,122,307.20"
25.07.2015 Total,"634,531.20"
27.07.2015 Total,"2,734,694.40"
28.07.2015 Total,"3,115,747.20"
29.07.2015 Total,"1,060,608.00"
30.07.2015 Total,"2,321,481.60"
03.08.2015 Total,"513,696.00"
04.08.2015 Total,"1,115,347.20"
06.08.2015 Total,"2,147,308.80"
10.08.2015 Total,"2,696,956.80"
14.08.2015 Total,"1,102,492.80"
17.08.2015 Total,"3,661,603.20"
18.08.2015 Total,"2,565,657.60"
19.08.2015 Total,"199,161.60"
20.08.2015 Total,"746,856.00"
21.08.2015 Total,"3,163,699.20"
22.08.2015 Total,"2,394,203.52"
23.08.2015 Total,"1,570,406.40"
24.08.2015 Total,"2,895,561.60"
25.08.2015 Total,"1,469,376.00"
27.08.2015 Total,"1,591,468.80"
28.08.2015 Total,"1,446,528.00"
31.08.2015 Total,"1,920,614.40"
01.09.2015 Total,"759,628.80"
02.09.2015 Total,"3,661,488.00"
03.09.2015 Total,"1,128,921.60"
04.09.2015 Total,"2,365,920.00"
05.09.2015 Total,"1,705,459.20"
07.09.2015 Total,"3,485,548.80"
08.09.2015 Total,"1,480,746.24"
09.09.2015 Total,"2,482,245.12"
10.09.2015 Total,"1,419,552.00"
11.09.2015 Total,"5,399,558.40"
12.09.2015 Total,"3,606,643.20"
13.09.2015 Total,"1,530,163.20"
14.09.2015 Total,"473,184.00"
15.09.2015 Total,"2,008,339.20"
16.09.2015 Total,"1,686,297.60"
18.09.2015 Total,"1,999,104.00"
19.09.2015 Total,"4,014,000.00"
22.09.2015 Total,"1,719,849.60"
23.09.2015 Total,"3,631,526.40"
24.09.2015 Total,"667,315.20"
26.09.2015 Total,"1,814,524.80"
28.09.2015 Total,"1,525,862.40"
29.09.2015 Total,"860,073.60"
30.09.2015 Total,"1,525,862.40"
01.10.2015 Total,"486,326.40"
03.10.2015 Total,"865,526.40"
05.10.2015 Total,"2,523,705.60"
08.10.2015 Total,"2,451,600.00"
09.10.2015 Total,"1,474,224.00"
10.10.2015 Total,"1,531,545.60"
12.10.2015 Total,"3,670,137.60"
13.10.2015 Total,"1,531,545.60"
14.10.2015 Total,"970,656.00"
15.10.2015 Total,"1,447,920.00"
16.10.2015 Total,"302,140.80"
17.10.2015 Total,"302,140.80"
18.10.2015 Total,"1,531,545.60"
19.10.2015 Total,"2,807,145.60"
20.10.2015 Total,"970,656.00"
21.10.2015 Total,"1,547,520.00"
23.10.2015 Total,"3,197,289.60"
24.10.2015 Total,"2,237,500.80"
26.10.2015 Total,"891,830.40"
27.10.2015 Total,"3,481,839.20"
28.10.2015 Total,"2,240,496.00"
30.10.2015 Total,"604,281.60"
31.10.2015 Total,"1,554,969.60"
02.11.2015 Total,"1,616,688.00"
03.11.2015 Total,"1,518,489.60"
04.11.2015 Total,"1,518,489.60"
05.11.2015 Total,"3,731,050.80"
06.11.2015 Total,"3,338,376.00"
09.11.2015 Total,"487,392.00"
10.11.2015 Total,"949,056.00"
14.11.2015 Total,"1,980,921.60"
17.11.2015 Total,"761,788.80"
20.11.2015 Total,"3,272,563.20"
21.11.2015 Total,"2,379,129.60"
23.11.2015 Total,"284,342.40"
24.11.2015 Total,"463,344.00"
25.11.2015 Total,"468,758.40"
26.11.2015 Total,"926,688.00"
27.11.2015 Total,"1,564,540.80"
28.11.2015 Total,"3,258,969.60"
30.11.2015 Total,"4,353,436.80"
02.12.2015 Total,"3,338,467.20"
03.12.2015 Total,"2,430,192.00"
04.12.2015 Total,"670,647.60"
05.12.2015 Total,"1,363,584.00"
07.12.2015 Total,"2,228,812.80"
08.12.2015 Total,"540,288.00"
10.12.2015 Total,"998,246.40"
11.12.2015 Total,"895,104.00"
13.12.2015 Total,"1,417,881.60"
14.12.2015 Total,"3,729,139.20"
16.12.2015 Total,"270,144.00"
18.12.2015 Total,"1,771,084.80"
22.12.2015 Total,"1,757,491.20"
23.12.2015 Total,"540,691.20"
24.12.2015 Total,"3,057,456.00"
25.12.2015 Total,"1,396,377.60"
26.12.2015 Total,"1,977,595.20"
28.12.2015 Total,"6,579,057.60"
29.12.2015 Total,"5,337,859.20"
30.12.2015 Total,"2,827,348.80"
31.12.2015 Total,"2,012,899.20"
14.01.2014 Total,"1,364,352.00"
15.01.2014 Total,"333,165.00"
16.01.2014 Total,"563,198.00"
18.01.2014 Total,"3,178,320.00"
25.01.2014 Total,"1,775,759.00"
27.01.2014 Total,"1,140,372.87"
28.01.2014 Total,"2,000,450.62"
29.01.2014 Total,"1,589,160.00"
31.01.2014 Total,"794,238.00"
01.02.2014 Total,"504,051.00"
03.02.2014 Total,"222,300.00"
11.02.2014 Total,"1,447,310.75"
12.02.2014 Total,"566,152.50"
13.02.2014 Total,"926,744.00"
14.02.2014 Total,"115,843.00"
24.02.2014 Total,"459,933.00"
26.02.2014 Total,"2,316,423.00"
28.02.2014 Total,"1,147,885.00"
01.03.2014 Total,"284,287.50"
03.03.2014 Total,"1,393,317.50"
25.03.2014 Total,"3,334,927.50"
27.03.2014 Total,"2,161,819.99"
31.03.2014 Total,"2,201,017.00"
02.04.2014 Total,"540,455.00"
05.04.2014 Total,"5,230,348.48"
07.04.2014 Total,"115,843.00"
09.04.2014 Total,"230,717.00"
10.04.2014 Total,"5,773,210.31"
12.04.2014 Total,"233,258.01"
14.04.2014 Total,"1,300,987.00"
15.04.2014 Total,"230,717.00"
16.04.2014 Total,"556,462.50"
18.04.2014 Total,"1,478,542.00"
19.04.2014 Total,"909,872.00"
21.04.2014 Total,"4,082,207.00"
22.04.2014 Total,"1,749,007.00"
25.04.2014 Total,"799,263.50"
26.04.2014 Total,"1,127,365.00"
28.04.2014 Total,"114,180.50"
29.04.2014 Total,"564,062.50"
30.04.2014 Total,"570,902.50"
02.05.2014 Total,"698,535.00"
03.05.2014 Total,"116,422.50"
06.05.2014 Total,"1,397,070.00"
07.05.2014 Total,"1,280,647.50"
12.05.2014 Total,"120,213.00"
13.05.2014 Total,"1,682,982.00"
15.05.2014 Total,"1,218,185.00"
26.05.2014 Total,"5,173,035.00"
27.05.2014 Total,"1,708,166.50"
28.05.2014 Total,"235,163.00"
29.05.2014 Total,"2,997,354.50"
30.05.2014 Total,"1,179,049.75"
31.05.2014 Total,"1,131,502.25"
03.06.2014 Total,"1,410,978.00"
05.06.2014 Total,"1,175,815.00"
06.06.2014 Total,"1,024,717.50"
07.06.2014 Total,"556,320.00"
09.06.2014 Total,"226,784.00"
10.06.2014 Total,"287,204.00"
12.06.2014 Total,"823,507.50"
13.06.2014 Total,"5,070,976.50"
14.06.2014 Total,"745,697.75"
16.06.2014 Total,"297,896.24"
17.06.2014 Total,"3,227,264.00"
18.06.2014 Total,"1,883,071.00"
19.06.2014 Total,"1,344,440.00"
21.06.2014 Total,"3,012,469.00"
25.06.2014 Total,"1,149,500.00"
26.06.2014 Total,"777,964.49"
28.06.2014 Total,"1,707,406.50"
30.06.2014 Total,"8,912,947.50"
05.07.2014 Total,"1,104,384.50"
07.07.2014 Total,"1,575,926.50"
08.07.2014 Total,"241,623.00"
09.07.2014 Total,"851,361.50"
10.07.2014 Total,"5,985,693.50"
12.07.2014 Total,"932,900.00"
14.07.2014 Total,"477,394.00"
15.07.2014 Total,"1,436,742.00"
17.07.2014 Total,"478,914.00"
18.07.2014 Total,"1,315,493.50"
19.07.2014 Total,"719,283.00"
21.07.2014 Total,"1,424,886.00"
22.07.2014 Total,"477,926.00"
23.07.2014 Total,"484,082.00"
24.07.2014 Total,"119,728.50"
26.07.2014 Total,"2,163,169.00"
28.07.2014 Total,"359,185.50"
30.07.2014 Total,"1,069,652.50"
31.07.2014 Total,"1,315,037.50"
05.08.2014 Total,"878,930.50"
06.08.2014 Total,"1,089,526.50"
07.08.2014 Total,"968,468.00"
08.08.2014 Total,"121,058.50"
09.08.2014 Total,"744,363.00"
12.08.2014 Total,"749,113.00"
13.08.2014 Total,"121,058.50"
14.08.2014 Total,"248,995.00"
16.08.2014 Total,"1,238,458.00"
18.08.2014 Total,"605,292.50"
21.08.2014 Total,"1,962,605.00"
22.08.2014 Total,"605,292.50"
23.08.2014 Total,"726,351.00"
25.08.2014 Total,"671,507.50"
26.08.2014 Total,"1,088,714.25"
27.08.2014 Total,"1,088,985.00"
28.08.2014 Total,"125,561.50"
29.08.2014 Total,"1,289,126.25"
30.08.2014 Total,"495,220.75"
31.08.2014 Total,"121,058.50"
01.09.2014 Total,"2,841,704.12"
02.09.2014 Total,"1,020,563.62"
03.09.2014 Total,"153,888.12"
04.09.2014 Total,"615,391.00"
05.09.2014 Total,"4,263,692.62"
06.09.2014 Total,"604,390.00"
08.09.2014 Total,"865,421.50"
09.09.2014 Total,"739,385.00"
10.09.2014 Total,"376,684.50"
11.09.2014 Total,"1,351,099.49"
12.09.2014 Total,"488,015.00"
13.09.2014 Total,"3,943,621.00"
15.09.2014 Total,"365,550.50"
18.09.2014 Total,"2,822,060.50"
19.09.2014 Total,"1,473,298.00"
20.09.2014 Total,"122,369.50"
22.09.2014 Total,"2,517,466.74"
24.09.2014 Total,"608,532.00"
25.09.2014 Total,"6,146,509.50"
26.09.2014 Total,"1,106,731.00"
29.09.2014 Total,"1,843,978.50"
30.09.2014 Total,"967,385.00"
01.10.2014 Total,"732,165.00"
04.10.2014 Total,"488,452.00"
06.10.2014 Total,"4,523,016.50"
07.10.2014 Total,"847,048.50"
29.09.2014 Total,"726,351.00"
07.10.2014 Total,"496,270.50"
08.10.2014 Total,"302,646.25"
09.10.2014 Total,"2,619,952.75"
10.10.2014 Total,"2,269,317.25"
13.10.2014 Total,"1,214,024.00"
14.10.2014 Total,"1,345,409.00"
15.10.2014 Total,"1,342,302.50"
16.10.2014 Total,"620,568.50"
17.10.2014 Total,"2,682,990.00"
18.10.2014 Total,"981,017.50"
20.10.2014 Total,"662,397.00"
21.10.2014 Total,"2,545,791.00"
22.10.2014 Total,"121,058.50"
27.10.2014 Total,"604,390.00"
28.10.2014 Total,"478,230.00"
29.10.2014 Total,"4,958,933.50"
30.10.2014 Total,"969,950.00"
31.10.2014 Total,"969,864.50"
01.11.2014 Total,"6,348,061.50"
03.11.2014 Total,"1,303,077.00"
04.11.2014 Total,"468,768.00"
05.11.2014 Total,"583,965.00"
06.11.2014 Total,"3,074,684.50"
07.11.2014 Total,"5,857,039.75"
08.11.2014 Total,"1,224,227.00"
10.11.2014 Total,"4,554,262.00"
11.11.2014 Total,"2,341,322.50"
12.11.2014 Total,"353,153.00"
13.11.2014 Total,"6,729,391.50"
14.11.2014 Total,"4,252,941.00"
15.11.2014 Total,"459,667.00"
17.11.2014 Total,"2,148,605.50"
18.11.2014 Total,"752,784.75"
20.11.2014 Total,"2,328,062.87"
21.11.2014 Total,"676,723.00"
22.11.2014 Total,"2,262,159.00"
24.11.2014 Total,"454,955.00"
25.11.2014 Total,"3,778,639.25"
26.11.2014 Total,"1,693,550.75"
27.11.2014 Total,"5,095,344.00"
28.11.2014 Total,"1,359,611.50"
29.11.2014 Total,"2,882,319.00"
30.11.2014 Total,"395,109.75"
01.12.2014 Total,"3,418,983.50"
02.12.2014 Total,"2,123,734.50"
03.12.2014 Total,"925,741.75"
04.12.2014 Total,"5,764,272.25"
05.12.2014 Total,"4,235,190.25"
06.12.2014 Total,"3,372,523.75"
08.12.2014 Total,"2,154,709.25"
09.12.2014 Total,"4,518,722.50"
10.12.2014 Total,"316,986.50"
11.12.2014 Total,"6,583,131.87"
12.12.2014 Total,"2,924,560.75"
13.12.2014 Total,"1,857,383.00"
15.12.2014 Total,"2,153,840.00"
16.12.2014 Total,"726,645.50"
17.12.2014 Total,"105,317.00"
18.12.2014 Total,"6,264,019.75"
19.12.2014 Total,"5,583,891.00"
20.12.2014 Total,"2,995,055.49"
21.12.2014 Total,"2,326,474.00"
22.12.2014 Total,"4,029,472.50"
23.12.2014 Total,"2,093,652.75"
24.12.2014 Total,"2,358,964.00"
25.12.2014 Total,"4,005,684.50"
